metric,indicator,demographic_category,demographic_value,date_type,date_value_start,date_value_end,week,value,unit,description
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-10-30,2024-10-30,0,0.789191389997745,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-11-03,2024-11-03,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-11-06,2024-11-06,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-11-11,2024-11-11,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-11-13,2024-11-13,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-11-17,2024-11-17,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-11-24,2024-11-24,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-01,2024-12-01,0,2.3665452976815,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-04,2024-12-04,0,3.17347549884897,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-08,2024-12-08,0,3.93618103419239,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-11,2024-12-11,0,5.80432072442589,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-15,2024-12-15,0,11.2089917513557,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-18,2024-12-18,0,15.0115186559766,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-22,2024-12-22,0,18.1828895587684,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-26,2024-12-26,0,28.2844353579845,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2024-12-29,2024-12-29,0,46.3590929359227,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-01,2025-01-01,0,72.57990136126,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-05,2025-01-05,0,110.40197024576,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-08,2025-01-08,0,126.525985767499,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-12,2025-01-12,0,141.844037982989,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-15,2025-01-15,0,160.549584530883,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-20,2025-01-20,0,202.778867350619,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-22,2025-01-22,0,219.812503956492,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-26,2025-01-26,0,236.666566178903,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-01-29,2025-01-29,0,224.237605728777,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-02-02,2025-02-02,0,205.416501991732,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-02-06,2025-02-06,0,222.838830801445,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-02-09,2025-02-09,0,252.585055998106,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-02-12,2025-02-12,0,282.869189064939,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-02-17,2025-02-17,0,289.630923398625,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-02-19,2025-02-19,0,264.056578209667,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-02-23,2025-02-23,0,180.635396333868,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-02-26,2025-02-26,0,114.841960839163,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-02,2025-03-02,0,49.5896702800204,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-05,2025-03-05,0,28.7311883876551,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-09,2025-03-09,0,24.7050992591182,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-12,2025-03-12,0,25.377687706934,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-16,2025-03-16,0,22.5192764315335,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-19,2025-03-19,0,15.8320054698162,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-23,2025-03-23,0,7.82215085287061,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-26,2025-03-26,0,3.94226791537757,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-03-30,2025-03-30,0,1.59301775216759,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-02,2025-04-02,0,0.944541085240951,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-06,2025-04-06,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-09,2025-04-09,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-13,2025-04-13,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-16,2025-04-16,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-21,2025-04-21,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-23,2025-04-23,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-27,2025-04-27,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-04-30,2025-04-30,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-05-04,2025-05-04,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-05-07,2025-05-07,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-05-11,2025-05-11,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-05-14,2025-05-14,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-05-18,2025-05-18,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-05-21,2025-05-21,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-05-26,2025-05-26,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-05-28,2025-05-28,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-01,2025-06-01,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-04,2025-06-04,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-08,2025-06-08,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-11,2025-06-11,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-15,2025-06-15,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-19,2025-06-19,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-22,2025-06-22,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-25,2025-06-25,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-06-29,2025-06-29,0,0.550069197143951,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-07-06,2025-07-06,0,0.958996340010594,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-07-09,2025-07-09,0,0.850072518626225,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-07-13,2025-07-13,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-07-16,2025-07-16,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-07-20,2025-07-20,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-07-23,2025-07-23,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-07-27,2025-07-27,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-07-30,2025-07-30,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-08-03,2025-08-03,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-08-06,2025-08-06,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-08-10,2025-08-10,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-08-13,2025-08-13,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-08-17,2025-08-17,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-08-20,2025-08-20,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-08-24,2025-08-24,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-08-27,2025-08-27,0,0.0878350704040351,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-01,2025-09-01,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-03,2025-09-03,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-07,2025-09-07,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-11,2025-09-11,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-14,2025-09-14,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-17,2025-09-17,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-20,2025-09-20,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-24,2025-09-24,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-09-28,2025-09-28,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-01,2025-10-01,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-05,2025-10-05,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-08,2025-10-08,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-12,2025-10-12,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-15,2025-10-15,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-19,2025-10-19,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-22,2025-10-22,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-26,2025-10-26,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-10-29,2025-10-29,0,0.401065409099745,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-11-02,2025-11-02,0,0.363562972876554,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-11-05,2025-11-05,0,0,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-11-09,2025-11-09,0,0.331940003703181,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-11-12,2025-11-12,0,2.67501351174122,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-11-16,2025-11-16,0,10.4821256969057,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-11-19,2025-11-19,0,15.4901617278632,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-11-23,2025-11-23,0,16.2598958226936,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-11-30,2025-11-30,0,21.8991874735766,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-03,2025-12-03,0,34.4209464445071,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-07,2025-12-07,0,55.8931533672409,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-10,2025-12-10,0,68.5946426472129,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-14,2025-12-14,0,67.1003392898274,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-17,2025-12-17,0,46.8546968575376,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-21,2025-12-21,0,24.0446240725424,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-22,2025-12-22,0,24.2126239763078,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-28,2025-12-28,0,53.1051535453102,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2025-12-29,2025-12-29,0,55.9651917837545,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2026-01-04,2026-01-04,0,44.7952788032706,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2026-01-07,2026-01-07,0,29.1046092239117,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2026-01-11,2026-01-11,0,11.653433407172,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2026-01-14,2026-01-14,0,8.1754051279129,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2026-01-18,2026-01-18,0,11.9043081154506,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2026-01-21,2026-01-21,0,15.4056310495732,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Mattapan,Daily,2026-01-26,2026-01-26,0,15.4056310495732,count,Mattapan
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-04,2024-08-04,0,7.28243165496205,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-07,2024-08-07,0,4.63926877226558,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-11,2024-08-11,0,1.20713226250301,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-14,2024-08-14,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-18,2024-08-18,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-21,2024-08-21,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-25,2024-08-25,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-08-28,2024-08-28,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-02,2024-09-02,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-04,2024-09-04,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-08,2024-09-08,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-11,2024-09-11,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-15,2024-09-15,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-18,2024-09-18,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-22,2024-09-22,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-25,2024-09-25,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-09-29,2024-09-29,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-02,2024-10-02,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-06,2024-10-06,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-09,2024-10-09,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-14,2024-10-14,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-16,2024-10-16,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-20,2024-10-20,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-23,2024-10-23,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-27,2024-10-27,0,1.40328363032503,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-10-30,2024-10-30,0,5.67370291065944,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-03,2024-11-03,0,15.5758203266672,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-06,2024-11-06,0,19.5824913476058,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-11,2024-11-11,0,10.8295902859302,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-13,2024-11-13,0,5.92516006665287,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-17,2024-11-17,0,0.529317632551503,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-20,2024-11-20,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-11-24,2024-11-24,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-01,2024-12-01,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-04,2024-12-04,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-08,2024-12-08,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-11,2024-12-11,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-15,2024-12-15,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-18,2024-12-18,0,7.06925857153186,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-22,2024-12-22,0,19.222359646411,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-26,2024-12-26,0,29.2937249024433,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2024-12-29,2024-12-29,0,31.9535716694464,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-01,2025-01-01,0,28.9192215016595,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-05,2025-01-05,0,22.2207905592247,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-08,2025-01-08,0,21.608155073091,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-12,2025-01-12,0,38.897647119594,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-15,2025-01-15,0,70.4556123375746,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-20,2025-01-20,0,122.345619867003,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-22,2025-01-22,0,129.639493537866,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-26,2025-01-26,0,120.723370758931,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-01-29,2025-01-29,0,101.171341085235,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-02,2025-02-02,0,65.1500783832182,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-06,2025-02-06,0,35.9774538762159,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-09,2025-02-09,0,28.7493223447853,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-12,2025-02-12,0,27.5646660344769,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-17,2025-02-17,0,22.9598625791038,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-19,2025-02-19,0,23.3199221468656,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-23,2025-02-23,0,32.1354644396949,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-02-26,2025-02-26,0,39.9170466663358,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-02,2025-03-02,0,42.8012719968874,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-05,2025-03-05,0,37.9142391039914,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-09,2025-03-09,0,23.3615990844608,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-12,2025-03-12,0,11.9591782404257,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-16,2025-03-16,0,3.36869791881377,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-19,2025-03-19,0,2.10992930869899,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-23,2025-03-23,0,5.24443637159748,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-26,2025-03-26,0,7.41059770190039,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-03-30,2025-03-30,0,5.92689447900408,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-02,2025-04-02,0,3.31886888889589,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-06,2025-04-06,0,0.953796959887445,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-09,2025-04-09,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-13,2025-04-13,0,0.813152145100975,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-16,2025-04-16,0,1.2318967335669,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-21,2025-04-21,0,0.745221834143758,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-23,2025-04-23,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-27,2025-04-27,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-04-30,2025-04-30,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-04,2025-05-04,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-07,2025-05-07,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-11,2025-05-11,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-14,2025-05-14,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-18,2025-05-18,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-21,2025-05-21,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-26,2025-05-26,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-05-28,2025-05-28,0,0,count,Roslindale/West Roxbury
Influenza,Flu Wastewater,Neighborhood,Roslindale/West Roxbury,Daily,2025-06-01,2025-06-01,0,0,count,Roslindale/West Roxbury
