model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,1,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2025-12-28,1.0,101.93214285714285,96.2817190743195,-5.650423782823353,arima
dualtopo,post_covid,1,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-06-01,-2.0,5.699999809265137,18.189586639404297,12.48958683013916,dualtopo
dualtopo,post_covid,1,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-06-01,-2.0,5.699999809265137,18.189586639404297,12.48958683013916,dualtopo
dualtopo,post_covid,1,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-06-01,-2.0,5.699999809265137,18.189586639404297,12.48958683013916,dualtopo
dualtopo,post_covid,1,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,,,,,2025-12-21,2026-02-15,8.0,80.5999984741211,18.78342628479004,-61.816572189331055,dualtopo
dualtopo,post_covid,1,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,,,,,2025-12-21,2026-02-15,8.0,80.5999984741211,18.78342628479004,-61.816572189331055,dualtopo
dualtopo,post_covid,1,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-02-15,8.0,80.5999984741211,18.78342628479004,-61.816572189331055,dualtopo
dualtopo,post_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-06-01,-1.0,3.3999996185302734,12.197549819946287,8.797550201416014,dualtopo
dualtopo,post_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-06-01,-1.0,3.3999996185302734,12.197549819946287,8.797550201416014,dualtopo
dualtopo,post_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.98,IT98,80.35966190257739,8,,,,,,2025-06-08,2025-06-01,-1.0,3.3999996185302734,12.197549819946287,8.797550201416014,dualtopo
dualtopo,post_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.5,IT50,32.35361456388361,38,2025-12-21,,,,,2025-12-21,2026-02-15,8.0,58.099998474121094,12.656861305236816,-45.44313716888428,dualtopo
dualtopo,post_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,,,,,2025-12-21,2026-02-15,8.0,58.099998474121094,12.656861305236816,-45.44313716888428,dualtopo
dualtopo,post_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-02-15,8.0,58.099998474121094,12.656861305236816,-45.44313716888428,dualtopo
dualtopo,post_covid,1,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,19.62592124938965,9.325921058654785,dualtopo
dualtopo,post_covid,1,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,19.62592124938965,9.325921058654785,dualtopo
