model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error
gnn_multiedge_season_level,post_covid,4,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2026-01-11,3.0,101.93214225769043,84.50199794769287,-17.43014430999756
gnn_uniform,post_covid,4,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,10.25732421875,4.557324409484863
gnn_uniform,post_covid,4,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,10.25732421875,4.557324409484863
gnn_uniform,post_covid,4,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,10.25732421875,4.557324409484863
gnn_uniform,post_covid,4,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-04-12,16.0,80.5999984741211,95.0456314086914,14.445632934570312
gnn_uniform,post_covid,4,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-21,2026-04-12,16.0,80.5999984741211,95.0456314086914,14.445632934570312
gnn_uniform,post_covid,4,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-04-12,16.0,80.5999984741211,95.0456314086914,14.445632934570312
gnn_uniform,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-06-22,2.0,3.40000057220459,7.148284912109375,3.748284339904785
gnn_uniform,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-06-22,2.0,3.40000057220459,7.148284912109375,3.748284339904785
gnn_uniform,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.98,IT98,80.35966190257739,8,,,,,,2025-06-08,2025-06-22,2.0,3.40000057220459,7.148284912109375,3.748284339904785
gnn_uniform,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.5,IT50,32.35361456388361,38,2025-12-21,2025-12-28,1.0,-1.0,2025-12-28,2025-12-21,2026-04-12,16.0,58.099998474121094,65.6554183959961,7.555419921875
gnn_uniform,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,2026-04-05,15.0,-15.0,2026-04-05,2025-12-21,2026-04-12,16.0,58.099998474121094,65.6554183959961,7.555419921875
gnn_uniform,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-04-12,16.0,58.099998474121094,65.6554183959961,7.555419921875
gnn_uniform,post_covid,4,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-07-27,8.0,10.300000190734863,13.471942901611328,3.171942710876465
gnn_uniform,post_covid,4,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-07-27,8.0,10.300000190734863,13.471942901611328,3.171942710876465
gnn_uniform,post_covid,4,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-07-27,8.0,10.300000190734863,13.471942901611328,3.171942710876465
gnn_uniform,post_covid,4,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-01-11,4.0,92.8000030517578,125.73597717285156,32.935974121093764
gnn_uniform,post_covid,4,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-14,2026-01-11,4.0,92.8000030517578,125.73597717285156,32.935974121093764
gnn_uniform,post_covid,4,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,2026-01-11,,,2026-01-11,2025-12-14,2026-01-11,4.0,92.8000030517578,125.73597717285156,32.935974121093764
gnn_uniform,post_covid,4,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-06-29,4.0,24.299999237060547,28.587535858154297,4.28753662109375
gnn_uniform,post_covid,4,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-06-29,4.0,24.299999237060547,28.587535858154297,4.28753662109375
gnn_uniform,post_covid,4,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-06-29,4.0,24.299999237060547,28.587535858154297,4.28753662109375
gnn_uniform,post_covid,4,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-04-12,16.0,256.1499938964844,305.8235168457031,49.67352294921875
gnn_uniform,post_covid,4,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,2026-01-11,,,2026-01-11,2025-12-21,2026-04-12,16.0,256.1499938964844,305.8235168457031,49.67352294921875
gnn_uniform,post_covid,4,Dorchester,2025-26,0.98,IT98,368.7005757586777,40,,,,,,2025-12-21,2026-04-12,16.0,256.1499938964844,305.8235168457031,49.67352294921875
gnn_uniform,post_covid,4,East Boston,2024-25,0.5,IT50,32.38969817502224,6,,,,,,2025-06-15,2025-06-01,-2.0,3.09999942779541,5.67861270904541,2.57861328125
gnn_uniform,post_covid,4,East Boston,2024-25,0.9,IT90,56.982258100156095,6,,,,,,2025-06-15,2025-06-01,-2.0,3.09999942779541,5.67861270904541,2.57861328125
gnn_uniform,post_covid,4,East Boston,2024-25,0.98,IT98,81.78485877953806,6,,,,,,2025-06-15,2025-06-01,-2.0,3.09999942779541,5.67861270904541,2.57861328125
gnn_uniform,post_covid,4,East Boston,2025-26,0.5,IT50,32.38969817502224,38,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-28,2026-04-26,17.0,59.29999923706055,67.81669616699219,8.51669692993164
gnn_uniform,post_covid,4,East Boston,2025-26,0.9,IT90,56.982258100156095,38,2025-12-28,2026-01-11,2.0,-2.0,2026-01-11,2025-12-28,2026-04-26,17.0,59.29999923706055,67.81669616699219,8.51669692993164
gnn_uniform,post_covid,4,East Boston,2025-26,0.98,IT98,81.78485877953806,38,,,,,,2025-12-28,2026-04-26,17.0,59.29999923706055,67.81669616699219,8.51669692993164
gnn_uniform,post_covid,4,Fenway,2024-25,0.5,IT50,19.789042860168028,7,,,,,,2025-06-01,2025-06-29,4.0,5.300000190734863,5.820111274719238,0.520111083984375
gnn_uniform,post_covid,4,Fenway,2024-25,0.9,IT90,31.717921949528318,7,,,,,,2025-06-01,2025-06-29,4.0,5.300000190734863,5.820111274719238,0.520111083984375
gnn_uniform,post_covid,4,Fenway,2024-25,0.98,IT98,42.89052071415166,7,,,,,,2025-06-01,2025-06-29,4.0,5.300000190734863,5.820111274719238,0.520111083984375
gnn_uniform,post_covid,4,Fenway,2025-26,0.5,IT50,19.789042860168028,36,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2026-01-04,2026-05-03,17.0,21.100000381469727,36.748329162597656,15.64832878112793
gnn_uniform,post_covid,4,Fenway,2025-26,0.9,IT90,31.717921949528318,36,,2026-01-04,,,2026-01-04,2026-01-04,2026-05-03,17.0,21.100000381469727,36.748329162597656,15.64832878112793
gnn_uniform,post_covid,4,Fenway,2025-26,0.98,IT98,42.89052071415166,36,,,,,,2026-01-04,2026-05-03,17.0,21.100000381469727,36.748329162597656,15.64832878112793
gnn_uniform,post_covid,4,Hyde Park,2024-25,0.5,IT50,59.73762940735334,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,15.158254623413086,8.258255004882812
gnn_uniform,post_covid,4,Hyde Park,2024-25,0.9,IT90,98.70163927662223,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,15.158254623413086,8.258255004882812
gnn_uniform,post_covid,4,Hyde Park,2024-25,0.98,IT98,136.08880333365826,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,15.158254623413086,8.258255004882812
gnn_uniform,post_covid,4,Hyde Park,2025-26,0.5,IT50,59.73762940735334,39,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-04-26,18.0,94.5999984741211,118.2960433959961,23.696044921875
gnn_uniform,post_covid,4,Hyde Park,2025-26,0.9,IT90,98.70163927662223,39,,2026-01-11,,,2026-01-11,2025-12-21,2026-04-26,18.0,94.5999984741211,118.2960433959961,23.696044921875
gnn_uniform,post_covid,4,Hyde Park,2025-26,0.98,IT98,136.08880333365826,39,,,,,,2025-12-21,2026-04-26,18.0,94.5999984741211,118.2960433959961,23.696044921875
gnn_uniform,post_covid,4,Jamaica Plain,2024-25,0.5,IT50,30.1329000930458,8,,,,,,2025-06-08,2025-07-06,4.0,6.800000190734863,8.698100090026855,1.8980998992919922
gnn_uniform,post_covid,4,Jamaica Plain,2024-25,0.9,IT90,48.93353508945714,8,,,,,,2025-06-08,2025-07-06,4.0,6.800000190734863,8.698100090026855,1.8980998992919922
gnn_uniform,post_covid,4,Jamaica Plain,2024-25,0.98,IT98,66.72678487426273,8,,,,,,2025-06-08,2025-07-06,4.0,6.800000190734863,8.698100090026855,1.8980998992919922
gnn_uniform,post_covid,4,Jamaica Plain,2025-26,0.5,IT50,30.1329000930458,38,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-04-12,16.0,61.099998474121094,57.47309875488281,-3.6268997192382812
gnn_uniform,post_covid,4,Jamaica Plain,2025-26,0.9,IT90,48.93353508945714,38,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-21,2026-04-12,16.0,61.099998474121094,57.47309875488281,-3.6268997192382812
gnn_uniform,post_covid,4,Jamaica Plain,2025-26,0.98,IT98,66.72678487426273,38,,,,,,2025-12-21,2026-04-12,16.0,61.099998474121094,57.47309875488281,-3.6268997192382812
gnn_uniform,post_covid,4,Mattapan,2024-25,0.5,IT50,75.36060630157071,8,,,,,,2025-06-22,2025-07-27,5.0,11.299999237060549,16.03297233581543,4.732973098754881
gnn_uniform,post_covid,4,Mattapan,2024-25,0.9,IT90,114.4266389550119,8,,,,,,2025-06-22,2025-07-27,5.0,11.299999237060549,16.03297233581543,4.732973098754881
gnn_uniform,post_covid,4,Mattapan,2024-25,0.98,IT98,149.46970387636378,8,,,,,,2025-06-22,2025-07-27,5.0,11.299999237060549,16.03297233581543,4.732973098754881
gnn_uniform,post_covid,4,Mattapan,2025-26,0.5,IT50,75.36060630157071,39,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-28,2026-04-19,16.0,110.3000030517578,125.60382843017578,15.303825378417983
gnn_uniform,post_covid,4,Mattapan,2025-26,0.9,IT90,114.4266389550119,39,,2026-04-05,,,2026-04-05,2025-12-28,2026-04-19,16.0,110.3000030517578,125.60382843017578,15.303825378417983
gnn_uniform,post_covid,4,Mattapan,2025-26,0.98,IT98,149.46970387636378,39,,,,,,2025-12-28,2026-04-19,16.0,110.3000030517578,125.60382843017578,15.303825378417983
gnn_uniform,post_covid,4,Roslindale,2024-25,0.5,IT50,83.12526323754497,7,,,,,,2025-06-22,2025-06-08,-2.0,26.200000762939453,18.156761169433594,-8.04323959350586
gnn_uniform,post_covid,4,Roslindale,2024-25,0.9,IT90,133.65502394030972,7,,,,,,2025-06-22,2025-06-08,-2.0,26.200000762939453,18.156761169433594,-8.04323959350586
gnn_uniform,post_covid,4,Roslindale,2024-25,0.98,IT98,181.10052866383202,7,,,,,,2025-06-22,2025-06-08,-2.0,26.200000762939453,18.156761169433594,-8.04323959350586
gnn_uniform,post_covid,4,Roslindale,2025-26,0.5,IT50,83.12526323754497,35,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-28,2026-04-26,17.0,170.10000610351562,144.3292236328125,-25.770782470703125
gnn_uniform,post_covid,4,Roslindale,2025-26,0.9,IT90,133.65502394030972,35,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-28,2026-04-26,17.0,170.10000610351562,144.3292236328125,-25.770782470703125
gnn_uniform,post_covid,4,Roslindale,2025-26,0.98,IT98,181.10052866383202,35,,,,,,2025-12-28,2026-04-26,17.0,170.10000610351562,144.3292236328125,-25.770782470703125
gnn_uniform,post_covid,4,Roxbury,2024-25,0.5,IT50,138.88545502174753,9,,,,,,2025-06-22,2025-07-20,4.0,29.399999618530273,38.525108337402344,9.12510871887207
gnn_uniform,post_covid,4,Roxbury,2024-25,0.9,IT90,231.9483227351807,9,,,,,,2025-06-22,2025-07-20,4.0,29.399999618530273,38.525108337402344,9.12510871887207
gnn_uniform,post_covid,4,Roxbury,2024-25,0.98,IT98,322.0096816211373,9,,,,,,2025-06-22,2025-07-20,4.0,29.399999618530273,38.525108337402344,9.12510871887207
gnn_uniform,post_covid,4,Roxbury,2025-26,0.5,IT50,138.88545502174753,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-04-12,16.0,254.69998168945312,270.9760437011719,16.27606201171875
gnn_uniform,post_covid,4,Roxbury,2025-26,0.9,IT90,231.9483227351807,40,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-21,2026-04-12,16.0,254.69998168945312,270.9760437011719,16.27606201171875
gnn_uniform,post_covid,4,Roxbury,2025-26,0.98,IT98,322.0096816211373,40,,,,,,2025-12-21,2026-04-12,16.0,254.69998168945312,270.9760437011719,16.27606201171875
gnn_uniform,post_covid,4,South Boston,2024-25,0.5,IT50,31.63670795756643,7,,,,,,2025-06-15,2025-07-13,4.0,6.300000190734863,8.251144409179688,1.9511442184448242
gnn_uniform,post_covid,4,South Boston,2024-25,0.9,IT90,60.18982141922808,7,,,,,,2025-06-15,2025-07-13,4.0,6.300000190734863,8.251144409179688,1.9511442184448242
gnn_uniform,post_covid,4,South Boston,2024-25,0.98,IT98,90.82483767314203,7,,,,,,2025-06-15,2025-07-13,4.0,6.300000190734863,8.251144409179688,1.9511442184448242
gnn_uniform,post_covid,4,South Boston,2025-26,0.5,IT50,31.63670795756643,35,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2026-01-11,2.0,57.0,73.1268081665039,16.126808166503906
gnn_uniform,post_covid,4,South Boston,2025-26,0.9,IT90,60.18982141922808,35,,2026-01-11,,,2026-01-11,2025-12-28,2026-01-11,2.0,57.0,73.1268081665039,16.126808166503906
gnn_uniform,post_covid,4,South Boston,2025-26,0.98,IT98,90.82483767314203,35,,,,,,2025-12-28,2026-01-11,2.0,57.0,73.1268081665039,16.126808166503906
gnn_uniform,post_covid,4,South End,2024-25,0.5,IT50,82.00792145914704,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,22.22626304626465,4.426263809204102
gnn_uniform,post_covid,4,South End,2024-25,0.9,IT90,134.00251631923587,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,22.22626304626465,4.426263809204102
gnn_uniform,post_covid,4,South End,2024-25,0.98,IT98,183.45444562568642,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,22.22626304626465,4.426263809204102
gnn_uniform,post_covid,4,South End,2025-26,0.5,IT50,82.00792145914704,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-01-11,4.0,132.3000030517578,185.48519897460935,53.185195922851534
gnn_uniform,post_covid,4,South End,2025-26,0.9,IT90,134.00251631923587,40,,2026-01-11,,,2026-01-11,2025-12-14,2026-01-11,4.0,132.3000030517578,185.48519897460935,53.185195922851534
gnn_uniform,post_covid,4,South End,2025-26,0.98,IT98,183.45444562568642,40,,2026-01-11,,,2026-01-11,2025-12-14,2026-01-11,4.0,132.3000030517578,185.48519897460935,53.185195922851534
gnn_uniform,post_covid,4,West Roxbury,2024-25,0.5,IT50,37.349459967580074,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,13.530927658081056,2.5309276580810565
gnn_uniform,post_covid,4,West Roxbury,2024-25,0.9,IT90,59.59981304845178,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,13.530927658081056,2.5309276580810565
gnn_uniform,post_covid,4,West Roxbury,2024-25,0.98,IT98,80.36625284929092,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,13.530927658081056,2.5309276580810565
gnn_uniform,post_covid,4,West Roxbury,2025-26,0.5,IT50,37.349459967580074,36,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-21,2026-01-18,4.0,88.0,76.53008270263672,-11.469917297363281
gnn_uniform,post_covid,4,West Roxbury,2025-26,0.9,IT90,59.59981304845178,36,2025-12-21,2026-01-18,4.0,-4.0,2026-01-18,2025-12-21,2026-01-18,4.0,88.0,76.53008270263672,-11.469917297363281
gnn_uniform,post_covid,4,West Roxbury,2025-26,0.98,IT98,80.36625284929092,36,2025-12-21,,,,,2025-12-21,2026-01-18,4.0,88.0,76.53008270263672,-11.469917297363281
gnn_uniform,post_covid,4,CITYWIDE,2024-25,0.5,IT50,60.20679524890062,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,13.372996773038592,3.6729968170543295
gnn_uniform,post_covid,4,CITYWIDE,2024-25,0.9,IT90,98.17566769051967,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,13.372996773038592,3.6729968170543295
gnn_uniform,post_covid,4,CITYWIDE,2024-25,0.98,IT98,134.22833796478614,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,13.372996773038592,3.6729968170543295
gnn_uniform,post_covid,4,CITYWIDE,2025-26,0.5,IT50,60.20679524890062,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-11,3.0,101.93214225769043,116.32589013235909,14.393747874668662
gnn_uniform,post_covid,4,CITYWIDE,2025-26,0.9,IT90,98.17566769051967,40,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-21,2026-01-11,3.0,101.93214225769043,116.32589013235909,14.393747874668662
gnn_uniform,post_covid,4,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2026-01-11,3.0,101.93214225769043,116.32589013235909,14.393747874668662
lstm,post_covid,4,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-07-06,3.0,5.7,9.319719314575195,3.619719314575195
lstm,post_covid,4,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-07-06,3.0,5.7,9.319719314575195,3.619719314575195
lstm,post_covid,4,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-07-06,3.0,5.7,9.319719314575195,3.619719314575195
lstm,post_covid,4,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-21,2026-01-11,3.0,80.6,51.078575134277344,-29.52142486572265
lstm,post_covid,4,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,,,,,2025-12-21,2026-01-11,3.0,80.6,51.078575134277344,-29.52142486572265
lstm,post_covid,4,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-01-11,3.0,80.6,51.078575134277344,-29.52142486572265
lstm,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-07-13,5.0,3.4,6.5223774909973145,3.1223774909973145
lstm,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-07-13,5.0,3.4,6.5223774909973145,3.1223774909973145
lstm,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.98,IT98,80.35966190257739,8,,,,,,2025-06-08,2025-07-13,5.0,3.4,6.5223774909973145,3.1223774909973145
lstm,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.5,IT50,32.35361456388361,38,2025-12-21,,,,,2025-12-21,2026-01-11,3.0,58.1,30.14859390258789,-27.95140609741211
lstm,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,,,,,2025-12-21,2026-01-11,3.0,58.1,30.14859390258789,-27.95140609741211
lstm,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-01-11,3.0,58.1,30.14859390258789,-27.95140609741211
lstm,post_covid,4,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-06-22,3.0,10.3,12.036734580993652,1.7367345809936516
lstm,post_covid,4,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-06-22,3.0,10.3,12.036734580993652,1.7367345809936516
lstm,post_covid,4,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-06-22,3.0,10.3,12.036734580993652,1.7367345809936516
lstm,post_covid,4,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-14,2026-01-11,4.0,92.8,44.67510223388672,-48.12489776611328
lstm,post_covid,4,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,,,,,2025-12-14,2026-01-11,4.0,92.8,44.67510223388672,-48.12489776611328
lstm,post_covid,4,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,,,,,2025-12-14,2026-01-11,4.0,92.8,44.67510223388672,-48.12489776611328
lstm,post_covid,4,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-07-06,5.0,24.3,27.854442596435547,3.554442596435546
lstm,post_covid,4,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-07-06,5.0,24.3,27.854442596435547,3.554442596435546
lstm,post_covid,4,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-07-06,5.0,24.3,27.854442596435547,3.554442596435546
lstm,post_covid,4,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-21,2026-01-11,3.0,256.15,194.48663330078125,-61.66336669921873
lstm,post_covid,4,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,,,,,2025-12-21,2026-01-11,3.0,256.15,194.48663330078125,-61.66336669921873
lstm,post_covid,4,Dorchester,2025-26,0.98,IT98,368.7005757586777,40,,,,,,2025-12-21,2026-01-11,3.0,256.15,194.48663330078125,-61.66336669921873
lstm,post_covid,4,East Boston,2024-25,0.5,IT50,32.38969817502224,6,,,,,,2025-06-15,2025-07-13,4.0,3.1,6.270242691040039,3.170242691040039
lstm,post_covid,4,East Boston,2024-25,0.9,IT90,56.982258100156095,6,,,,,,2025-06-15,2025-07-13,4.0,3.1,6.270242691040039,3.170242691040039
lstm,post_covid,4,East Boston,2024-25,0.98,IT98,81.78485877953806,6,,,,,,2025-06-15,2025-07-13,4.0,3.1,6.270242691040039,3.170242691040039
lstm,post_covid,4,East Boston,2025-26,0.5,IT50,32.38969817502224,38,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-28,2026-01-11,2.0,59.3,34.55897521972656,-24.741024780273435
lstm,post_covid,4,East Boston,2025-26,0.9,IT90,56.982258100156095,38,2025-12-28,,,,,2025-12-28,2026-01-11,2.0,59.3,34.55897521972656,-24.741024780273435
lstm,post_covid,4,East Boston,2025-26,0.98,IT98,81.78485877953806,38,,,,,,2025-12-28,2026-01-11,2.0,59.3,34.55897521972656,-24.741024780273435
lstm,post_covid,4,Fenway,2024-25,0.5,IT50,19.789042860168028,7,,,,,,2025-06-01,2025-07-13,6.0,5.3,5.075868606567383,-0.224131393432617
lstm,post_covid,4,Fenway,2024-25,0.9,IT90,31.717921949528318,7,,,,,,2025-06-01,2025-07-13,6.0,5.3,5.075868606567383,-0.224131393432617
lstm,post_covid,4,Fenway,2024-25,0.98,IT98,42.89052071415166,7,,,,,,2025-06-01,2025-07-13,6.0,5.3,5.075868606567383,-0.224131393432617
lstm,post_covid,4,Fenway,2025-26,0.5,IT50,19.789042860168028,36,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2026-01-04,2026-01-11,1.0,21.1,19.827957153320312,-1.272042846679689
lstm,post_covid,4,Fenway,2025-26,0.9,IT90,31.717921949528318,36,,,,,,2026-01-04,2026-01-11,1.0,21.1,19.827957153320312,-1.272042846679689
lstm,post_covid,4,Fenway,2025-26,0.98,IT98,42.89052071415166,36,,,,,,2026-01-04,2026-01-11,1.0,21.1,19.827957153320312,-1.272042846679689
lstm,post_covid,4,Hyde Park,2024-25,0.5,IT50,59.73762940735334,7,,,,,,2025-06-22,2025-07-06,2.0,6.9,10.36591911315918,3.4659191131591793
lstm,post_covid,4,Hyde Park,2024-25,0.9,IT90,98.70163927662223,7,,,,,,2025-06-22,2025-07-06,2.0,6.9,10.36591911315918,3.4659191131591793
lstm,post_covid,4,Hyde Park,2024-25,0.98,IT98,136.08880333365826,7,,,,,,2025-06-22,2025-07-06,2.0,6.9,10.36591911315918,3.4659191131591793
lstm,post_covid,4,Hyde Park,2025-26,0.5,IT50,59.73762940735334,39,2025-12-14,,,,,2025-12-21,2026-01-11,3.0,94.6,59.10468673706055,-35.49531326293945
lstm,post_covid,4,Hyde Park,2025-26,0.9,IT90,98.70163927662223,39,,,,,,2025-12-21,2026-01-11,3.0,94.6,59.10468673706055,-35.49531326293945
lstm,post_covid,4,Hyde Park,2025-26,0.98,IT98,136.08880333365826,39,,,,,,2025-12-21,2026-01-11,3.0,94.6,59.10468673706055,-35.49531326293945
lstm,post_covid,4,Jamaica Plain,2024-25,0.5,IT50,30.1329000930458,8,,,,,,2025-06-08,2025-07-06,4.0,6.8,6.713720798492432,-0.08627920150756818
lstm,post_covid,4,Jamaica Plain,2024-25,0.9,IT90,48.93353508945714,8,,,,,,2025-06-08,2025-07-06,4.0,6.8,6.713720798492432,-0.08627920150756818
lstm,post_covid,4,Jamaica Plain,2024-25,0.98,IT98,66.72678487426273,8,,,,,,2025-06-08,2025-07-06,4.0,6.8,6.713720798492432,-0.08627920150756818
lstm,post_covid,4,Jamaica Plain,2025-26,0.5,IT50,30.1329000930458,38,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-21,2026-01-11,3.0,61.1,31.699541091918945,-29.400458908081056
lstm,post_covid,4,Jamaica Plain,2025-26,0.9,IT90,48.93353508945714,38,2025-12-21,,,,,2025-12-21,2026-01-11,3.0,61.1,31.699541091918945,-29.400458908081056
lstm,post_covid,4,Jamaica Plain,2025-26,0.98,IT98,66.72678487426273,38,,,,,,2025-12-21,2026-01-11,3.0,61.1,31.699541091918945,-29.400458908081056
lstm,post_covid,4,Mattapan,2024-25,0.5,IT50,75.36060630157071,8,,,,,,2025-06-22,2025-07-06,2.0,11.3,13.128756523132324,1.8287565231323235
lstm,post_covid,4,Mattapan,2024-25,0.9,IT90,114.4266389550119,8,,,,,,2025-06-22,2025-07-06,2.0,11.3,13.128756523132324,1.8287565231323235
lstm,post_covid,4,Mattapan,2024-25,0.98,IT98,149.46970387636378,8,,,,,,2025-06-22,2025-07-06,2.0,11.3,13.128756523132324,1.8287565231323235
lstm,post_covid,4,Mattapan,2025-26,0.5,IT50,75.36060630157071,39,2025-12-21,,,,,2025-12-28,2026-01-11,2.0,110.3,74.50784301757812,-35.79215698242187
