model,variant,horizon,scope,indicator,segment,level,label,threshold,n_obs,n_events,base_rate,hits,false_alarms,misses,correct_neg,POD,FAR,precision,FPR,CSI,F1,PSS,HSS,MCC,accuracy,frequency_bias,brier,brier_ref,BSS,exact_band,within_one_band,kappa_quadratic,mean_band_error,underpowered
gnn_multiedge_season_level,post_covid,4,neighborhood,Hyde Park,flu_season,0.9,IT90,98.70163927662223,25,0.0,0.0,0.0,0.0,0.0,25.0,,,,0.0,,,,,,1.0,,0.008515204830290989,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Hyde Park,flu_season,0.98,IT98,136.08880333365826,25,0.0,0.0,0.0,0.0,0.0,25.0,,,,0.0,,,,,,1.0,,6.501990195922623e-05,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Jamaica Plain,overall,,bands,,46,,,,,,,,,,,,,,,,,,,,,0.8695652173913043,0.9782608695652174,0.47858942065491183,-0.06521739130434782,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Jamaica Plain,overall,0.5,IT50,30.1329000930458,46,5.0,0.10869565217391304,3.0,2.0,2.0,39.0,0.6,0.4,0.6,0.04878048780487805,0.42857142857142855,0.6,0.5512195121951219,0.551219512195122,0.551219512195122,0.9130434782608695,1.0,0.08418090475386508,0.09688090737240074,0.13108880751620222,,,,,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Jamaica Plain,overall,0.9,IT90,48.93353508945714,46,3.0,0.06521739130434782,0.0,0.0,3.0,43.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9347826086956522,0.0,0.0506359469772551,0.060964083175803395,0.1694134588847147,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Jamaica Plain,overall,0.98,IT98,66.72678487426273,46,0.0,0.0,0.0,0.0,0.0,46.0,,,,0.0,,,,,,1.0,,0.0005867377672069686,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Jamaica Plain,flu_season,,bands,,24,,,,,,,,,,,,,,,,,,,,,0.75,0.9583333333333334,0.42553191489361697,-0.125,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Jamaica Plain,flu_season,0.5,IT50,30.1329000930458,24,5.0,0.20833333333333334,3.0,2.0,2.0,17.0,0.6,0.4,0.6,0.10526315789473684,0.42857142857142855,0.6,0.49473684210526314,0.49473684210526314,0.49473684210526314,0.8333333333333334,1.0,0.15191728950535976,0.16493055555555555,0.07890148678855546,,,,,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Jamaica Plain,flu_season,0.9,IT90,48.93353508945714,24,3.0,0.125,0.0,0.0,3.0,21.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.875,0.0,0.0970022940797377,0.109375,0.11312188269954093,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Jamaica Plain,flu_season,0.98,IT98,66.72678487426273,24,0.0,0.0,0.0,0.0,0.0,24.0,,,,0.0,,,,,,1.0,,0.0011245628706510245,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Mattapan,overall,,bands,,47,,,,,,,,,,,,,,,,,,,,,0.9148936170212766,1.0,0.4566473988439306,0.0425531914893617,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Mattapan,overall,0.5,IT50,75.36060630157071,47,3.0,0.06382978723404255,2.0,3.0,1.0,41.0,0.6666666666666666,0.6,0.4,0.06818181818181818,0.3333333333333333,0.5,0.5984848484848484,0.45664739884393063,0.4744937303529944,0.9148936170212766,1.6666666666666667,0.06111228355345701,0.05975554549569943,-0.022704805830200625,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Mattapan,overall,0.9,IT90,114.4266389550119,47,0.0,0.0,0.0,0.0,0.0,47.0,,,,0.0,,,,,,1.0,,0.004428486678437835,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Mattapan,overall,0.98,IT98,149.46970387636378,47,0.0,0.0,0.0,0.0,0.0,47.0,,,,0.0,,,,,,1.0,,7.541024315577196e-05,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Mattapan,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.8461538461538461,1.0,0.4157303370786516,0.07692307692307693,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Mattapan,flu_season,0.5,IT50,75.36060630157071,26,3.0,0.11538461538461539,2.0,3.0,1.0,20.0,0.6666666666666666,0.6,0.4,0.13043478260869565,0.3333333333333333,0.5,0.536231884057971,0.4157303370786517,0.4346928823909822,0.8461538461538461,1.6666666666666667,0.10944702655122113,0.10207100591715977,-0.07226362244384754,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Mattapan,flu_season,0.9,IT90,114.4266389550119,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.008005291747918895,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Mattapan,flu_season,0.98,IT98,149.46970387636378,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0001363185164390145,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roslindale,overall,,bands,,42,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.9761904761904762,0.3877551020408164,-0.047619047619047616,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Roslindale,overall,0.5,IT50,83.12526323754497,42,4.0,0.09523809523809523,2.0,3.0,2.0,35.0,0.5,0.6,0.4,0.07894736842105263,0.2857142857142857,0.4444444444444444,0.42105263157894735,0.378698224852071,0.38165619466295686,0.8809523809523809,1.25,0.09163792649573506,0.08616780045351476,-0.06348225222681991,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roslindale,overall,0.9,IT90,133.65502394030972,42,3.0,0.07142857142857142,0.0,0.0,3.0,39.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9285714285714286,0.0,0.061811185032898605,0.06632653061224489,0.06807751796552863,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roslindale,overall,0.98,IT98,181.10052866383202,42,0.0,0.0,0.0,0.0,0.0,42.0,,,,0.0,,,,,,1.0,,4.1172904787797226e-06,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roslindale,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,0.9615384615384616,0.3467336683417085,-0.07692307692307693,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Roslindale,flu_season,0.5,IT50,83.12526323754497,26,4.0,0.15384615384615385,2.0,3.0,2.0,19.0,0.5,0.6,0.4,0.13636363636363635,0.2857142857142857,0.4444444444444444,0.36363636363636365,0.32989690721649484,0.3329001514305916,0.8076923076923077,1.25,0.14732616863107956,0.13017751479289943,-0.1317328408478382,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roslindale,flu_season,0.9,IT90,133.65502394030972,26,3.0,0.11538461538461539,0.0,0.0,3.0,23.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.8846153846153846,0.0,0.09984883597444169,0.10207100591715977,0.02177082436633948,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roslindale,flu_season,0.98,IT98,181.10052866383202,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,6.651007696489169e-06,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roxbury,overall,,bands,,49,,,,,,,,,,,,,,,,,,,,,0.8775510204081632,0.9795918367346939,0.11623246492985984,0.02040816326530612,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Roxbury,overall,0.5,IT50,138.88545502174753,49,3.0,0.061224489795918366,1.0,4.0,2.0,42.0,0.3333333333333333,0.8,0.2,0.08695652173913043,0.14285714285714285,0.25,0.24637681159420288,0.1878453038674033,0.19513179222588486,0.8775510204081632,1.6666666666666667,0.10139183576228496,0.057476051645147866,-0.7640709975742475,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roxbury,overall,0.9,IT90,231.9483227351807,49,1.0,0.02040816326530612,0.0,0.0,1.0,48.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9795918367346939,0.0,0.021896776194742968,0.01999167013744273,-0.095294992574539,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roxbury,overall,0.98,IT98,322.0096816211373,49,0.0,0.0,0.0,0.0,0.0,49.0,,,,0.0,,,,,,1.0,,1.0112758607663497e-07,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roxbury,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7692307692307693,0.9615384615384616,0.04878048780487798,0.038461538461538464,False
gnn_multiedge_season_level,post_covid,4,neighborhood,Roxbury,flu_season,0.5,IT50,138.88545502174753,26,3.0,0.11538461538461539,1.0,4.0,2.0,19.0,0.3333333333333333,0.8,0.2,0.17391304347826086,0.14285714285714285,0.25,0.15942028985507245,0.12359550561797752,0.12923301908921092,0.7692307692307693,1.6666666666666667,0.19073118843943743,0.10207100591715977,-0.8686128026820246,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roxbury,flu_season,0.9,IT90,231.9483227351807,26,1.0,0.038461538461538464,0.0,0.0,1.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9615384615384616,0.0,0.0412670012899505,0.036982248520710054,-0.11585971488026159,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,Roxbury,flu_season,0.98,IT98,322.0096816211373,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,1.9058660452904283e-07,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South Boston,overall,,bands,,42,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,1.0,0.32258064516129037,0.047619047619047616,False
gnn_multiedge_season_level,post_covid,4,neighborhood,South Boston,overall,0.5,IT50,31.63670795756643,42,4.0,0.09523809523809523,2.0,4.0,2.0,34.0,0.5,0.6666666666666666,0.3333333333333333,0.10526315789473684,0.25,0.4,0.39473684210526316,0.3225806451612903,0.33113308926626095,0.8571428571428571,1.5,0.10534805059660873,0.08616780045351476,-0.22259185034485385,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South Boston,overall,0.9,IT90,60.18982141922808,42,0.0,0.0,0.0,0.0,0.0,42.0,,,,0.0,,,,,,1.0,,0.004362832346487167,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South Boston,overall,0.98,IT98,90.82483767314203,42,0.0,0.0,0.0,0.0,0.0,42.0,,,,0.0,,,,,,1.0,,1.4113296462304669e-05,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South Boston,flu_season,,bands,,25,,,,,,,,,,,,,,,,,,,,,0.76,1.0,0.25742574257425743,0.08,False
gnn_multiedge_season_level,post_covid,4,neighborhood,South Boston,flu_season,0.5,IT50,31.63670795756643,25,4.0,0.16,2.0,4.0,2.0,17.0,0.5,0.6666666666666666,0.3333333333333333,0.19047619047619047,0.25,0.4,0.30952380952380953,0.25742574257425743,0.26569371377681855,0.76,1.5,0.1700896329658881,0.13439999999999996,-0.26554786432952504,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South Boston,flu_season,0.9,IT90,60.18982141922808,25,0.0,0.0,0.0,0.0,0.0,25.0,,,,0.0,,,,,,1.0,,0.007328686716964444,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South Boston,flu_season,0.98,IT98,90.82483767314203,25,0.0,0.0,0.0,0.0,0.0,25.0,,,,0.0,,,,,,1.0,,2.371033804024127e-05,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South End,overall,,bands,,49,,,,,,,,,,,,,,,,,,,,,0.8979591836734694,1.0,0.38902743142144625,0.02040816326530612,False
gnn_multiedge_season_level,post_covid,4,neighborhood,South End,overall,0.5,IT50,82.00792145914704,49,4.0,0.08163265306122448,2.0,3.0,2.0,42.0,0.5,0.6,0.4,0.06666666666666667,0.2857142857142857,0.4444444444444444,0.43333333333333335,0.38902743142144636,0.3919647479510927,0.8979591836734694,1.25,0.08479370108345237,0.07496876301541025,-0.13105375722982848,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South End,overall,0.9,IT90,134.00251631923587,49,0.0,0.0,0.0,0.0,0.0,49.0,,,,0.0,,,,,,1.0,,0.003188402876102718,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South End,overall,0.98,IT98,183.45444562568642,49,0.0,0.0,0.0,0.0,0.0,49.0,,,,0.0,,,,,,1.0,,9.931849866796141e-06,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South End,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.8076923076923077,1.0,0.3298969072164949,0.038461538461538464,False
gnn_multiedge_season_level,post_covid,4,neighborhood,South End,flu_season,0.5,IT50,82.00792145914704,26,4.0,0.15384615384615385,2.0,3.0,2.0,19.0,0.5,0.6,0.4,0.13636363636363635,0.2857142857142857,0.4444444444444444,0.36363636363636365,0.32989690721649484,0.3329001514305916,0.8076923076923077,1.25,0.15848691202115403,0.13017751479289943,-0.21746764234431937,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South End,flu_season,0.9,IT90,134.00251631923587,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.006008910477359257,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,South End,flu_season,0.98,IT98,183.45444562568642,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,1.8717717056653055e-05,0.0,,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,West Roxbury,overall,,bands,,40,,,,,,,,,,,,,,,,,,,,,0.85,0.95,0.31999999999999995,-0.075,False
gnn_multiedge_season_level,post_covid,4,neighborhood,West Roxbury,overall,0.5,IT50,37.349459967580074,40,3.0,0.075,2.0,3.0,1.0,34.0,0.6666666666666666,0.6,0.4,0.08108108108108109,0.3333333333333333,0.5,0.5855855855855856,0.4482758620689655,0.46637240216721393,0.9,1.6666666666666667,0.07472302127429602,0.06937499999999999,-0.07708859494480746,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,West Roxbury,overall,0.9,IT90,59.59981304845178,40,3.0,0.075,0.0,0.0,3.0,37.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.925,0.0,0.05762583209216891,0.06937499999999999,0.16935737524801553,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,West Roxbury,overall,0.98,IT98,80.36625284929092,40,2.0,0.05,0.0,0.0,2.0,38.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.95,0.0,0.048661892113282625,0.047499999999999994,-0.024460886595423892,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,West Roxbury,flu_season,,bands,,25,,,,,,,,,,,,,,,,,,,,,0.76,0.92,0.2857142857142857,-0.12,False
gnn_multiedge_season_level,post_covid,4,neighborhood,West Roxbury,flu_season,0.5,IT50,37.349459967580074,25,3.0,0.12,2.0,3.0,1.0,19.0,0.6666666666666666,0.6,0.4,0.13636363636363635,0.3333333333333333,0.5,0.5303030303030303,0.4117647058823529,0.43082021842766455,0.84,1.6666666666666667,0.11548232318000258,0.1056,-0.09358260587123657,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,West Roxbury,flu_season,0.9,IT90,59.59981304845178,25,3.0,0.12,0.0,0.0,3.0,22.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.88,0.0,0.09219428884760246,0.1056,0.12694802227649182,,,,,True
gnn_multiedge_season_level,post_covid,4,neighborhood,West Roxbury,flu_season,0.98,IT98,80.36625284929092,25,2.0,0.08,0.0,0.0,2.0,23.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.92,0.0,0.07785902681311976,0.0736,-0.05786721213477941,,,,,True
gnn_uniform,post_covid,4,citywide,CITYWIDE,overall,,bands,,49,,,,,,,,,,,,,,,,,,,,,0.7551020408163265,0.8571428571428571,0.009797917942437673,0.2653061224489796,False
gnn_uniform,post_covid,4,citywide,CITYWIDE,overall,0.5,IT50,60.20679524890062,49,4.0,0.08163265306122448,2.0,10.0,2.0,35.0,0.5,0.8333333333333334,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.25,0.2777777777777778,0.14534883720930233,0.17686514999083702,0.7551020408163265,3.0,0.19569084752719432,0.07496876301541025,-1.610298471737742,,,,,True
gnn_uniform,post_covid,4,citywide,CITYWIDE,overall,0.9,IT90,98.17566769051967,49,1.0,0.02040816326530612,0.0,6.0,1.0,42.0,0.0,1.0,0.0,0.125,0.0,0.0,-0.125,-0.03625377643504532,-0.053916386601719206,0.8571428571428571,6.0,0.08403270175038884,0.01999167013744273,-3.2033857688059086,,,,,True
gnn_uniform,post_covid,4,citywide,CITYWIDE,overall,0.98,IT98,134.22833796478614,49,0.0,0.0,0.0,0.0,0.0,49.0,,,,0.0,,,,,,1.0,,0.006086879250121951,0.0,,,,,,True
gnn_uniform,post_covid,4,citywide,CITYWIDE,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,0.9230769230769231,0.0662983425414364,0.11538461538461539,False
gnn_uniform,post_covid,4,citywide,CITYWIDE,flu_season,0.5,IT50,60.20679524890062,26,4.0,0.15384615384615385,2.0,5.0,2.0,17.0,0.5,0.7142857142857143,0.2857142857142857,0.22727272727272727,0.2222222222222222,0.36363636363636365,0.2727272727272727,0.20869565217391303,0.2218421599939607,0.7307692307692307,1.75,0.1926488532986249,0.13017751479289943,-0.4798934639758001,,,,,True
gnn_uniform,post_covid,4,citywide,CITYWIDE,flu_season,0.9,IT90,98.17566769051967,26,1.0,0.038461538461538464,0.0,1.0,1.0,24.0,0.0,1.0,0.0,0.04,0.0,0.0,-0.04,-0.04,-0.04,0.9230769230769231,1.0,0.07423161559943543,0.036982248520710054,-1.0072228858087344,,,,,True
gnn_uniform,post_covid,4,citywide,CITYWIDE,flu_season,0.98,IT98,134.22833796478614,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.003111104820174954,0.0,,,,,,True
gnn_uniform,post_covid,4,pooled,ALL,overall,,bands,,627,,,,,,,,,,,,,,,,,,,,,0.7192982456140351,0.8771929824561403,0.027136923730999962,0.2535885167464115,False
gnn_uniform,post_covid,4,pooled,ALL,overall,0.5,IT50,,627,51.0,0.08133971291866028,22.0,137.0,29.0,439.0,0.43137254901960786,0.8616352201257862,0.13836477987421383,0.2378472222222222,0.11702127659574468,0.20952380952380953,0.19352532679738566,0.09848248622804283,0.12159414143558253,0.7352472089314195,3.1176470588235294,0.19365689227732494,0.07472356402097019,-1.5916442131022772,,,,,False
gnn_uniform,post_covid,4,pooled,ALL,overall,0.9,IT90,,627,18.0,0.028708133971291867,0.0,69.0,18.0,540.0,0.0,1.0,0.0,0.11330049261083744,0.0,0.0,-0.11330049261083744,-0.04770959377700951,-0.060455393476096034,0.861244019138756,3.8333333333333335,0.07875355608919973,0.02788397701517821,-1.8243301178426399,,,,,False
gnn_uniform,post_covid,4,pooled,ALL,overall,0.98,IT98,,627,2.0,0.003189792663476874,0.0,2.0,2.0,623.0,0.0,1.0,0.0,0.0032,0.0,0.0,-0.0032,-0.0032,-0.0032,0.9936204146730463,1.0,0.01061569926028208,0.0031796178862409027,-2.3386713875963476,,,,,True
gnn_uniform,post_covid,4,pooled,ALL,flu_season,,bands,,352,,,,,,,,,,,,,,,,,,,,,0.6875,0.9375,0.09271192235869663,0.10795454545454546,False
gnn_uniform,post_covid,4,pooled,ALL,flu_season,0.5,IT50,,352,51.0,0.14488636363636365,22.0,71.0,29.0,230.0,0.43137254901960786,0.7634408602150538,0.23655913978494625,0.23588039867109634,0.18032786885245902,0.3055555555555556,0.19549215034851153,0.145672540167953,0.15606528265344058,0.7159090909090909,1.8235294117647058,0.1882763016131875,0.12389430526859506,-0.5196525877845339,,,,,False
gnn_uniform,post_covid,4,pooled,ALL,flu_season,0.9,IT90,,352,18.0,0.05113636363636364,0.0,14.0,18.0,320.0,0.0,1.0,0.0,0.041916167664670656,0.0,0.0,-0.041916167664670656,-0.04684014869888476,-0.047246396123294586,0.9090909090909091,0.7777777777777778,0.07347958715139787,0.04852143595041322,-0.5143737136405191,,,,,False
gnn_uniform,post_covid,4,pooled,ALL,flu_season,0.98,IT98,,352,2.0,0.005681818181818182,0.0,2.0,2.0,348.0,0.0,1.0,0.0,0.005714285714285714,0.0,0.0,-0.005714285714285714,-0.005714285714285714,-0.005714285714285714,0.9886363636363636,1.0,0.011180627342693544,0.0056495351239669415,-0.9790349289558586,,,,,True
gnn_uniform,post_covid,4,neighborhood,Allston/Brighton,overall,,bands,,49,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.8775510204081632,0.08943089430894302,0.20408163265306123,False
gnn_uniform,post_covid,4,neighborhood,Allston/Brighton,overall,0.5,IT50,43.17201700312734,49,5.0,0.10204081632653061,2.0,9.0,3.0,35.0,0.4,0.8181818181818182,0.18181818181818182,0.20454545454545456,0.14285714285714285,0.25,0.19545454545454546,0.12759643916913946,0.14179763070332047,0.7551020408163265,2.2,0.1618009412620687,0.09162848812994587,-0.7658366362283042,,,,,False
gnn_uniform,post_covid,4,neighborhood,Allston/Brighton,overall,0.9,IT90,72.80812661818143,49,2.0,0.04081632653061224,0.0,6.0,2.0,41.0,0.0,1.0,0.0,0.1276595744680851,0.0,0.0,-0.1276595744680851,-0.06521739130434782,-0.0770561783793004,0.8367346938775511,3.0,0.0848233384799209,0.03915035401915868,-1.1666046350030865,,,,,True
gnn_uniform,post_covid,4,neighborhood,Allston/Brighton,overall,0.98,IT98,101.71188922331822,49,0.0,0.0,0.0,0.0,0.0,49.0,,,,0.0,,,,,,1.0,,0.0077528720642766995,0.0,,,,,,True
gnn_uniform,post_covid,4,neighborhood,Allston/Brighton,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.6538461538461539,0.9615384615384616,0.26066350710900466,0.0,False
gnn_uniform,post_covid,4,neighborhood,Allston/Brighton,flu_season,0.5,IT50,43.17201700312734,26,5.0,0.19230769230769232,2.0,4.0,3.0,17.0,0.4,0.6666666666666666,0.3333333333333333,0.19047619047619047,0.2222222222222222,0.36363636363636365,0.20952380952380956,0.19469026548672566,0.19599157740244455,0.7307692307692307,1.2,0.14005551756186055,0.15532544378698226,0.09830923931602176,,,,,False
gnn_uniform,post_covid,4,neighborhood,Allston/Brighton,flu_season,0.9,IT90,72.80812661818143,26,2.0,0.07692307692307693,0.0,1.0,2.0,23.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,-0.041666666666666664,-0.05405405405405406,-0.05773502691896257,0.8846153846153846,0.5,0.08094927972582443,0.07100591715976333,-0.14003568947202716,,,,,True
gnn_uniform,post_covid,4,neighborhood,Allston/Brighton,flu_season,0.98,IT98,101.71188922331822,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0020356847876545204,0.0,,,,,,True
gnn_uniform,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,overall,,bands,,46,,,,,,,,,,,,,,,,,,,,,0.7391304347826086,0.8913043478260869,0.08541973490427068,0.2391304347826087,False
gnn_uniform,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,overall,0.5,IT50,32.35361456388361,46,3.0,0.06521739130434782,2.0,10.0,1.0,33.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.23255813953488372,0.15384615384615385,0.26666666666666666,0.43410852713178294,0.18122977346278318,0.24409736445077268,0.7608695652173914,4.0,0.16623105524112175,0.060964083175803395,-1.7267047510869276,,,,,True
gnn_uniform,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,overall,0.9,IT90,56.35007606954225,46,2.0,0.043478260869565216,0.0,4.0,2.0,40.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0,-0.09090909090909091,-0.06153846153846154,-0.0657951694959769,0.8695652173913043,2.0,0.08070603476316171,0.04158790170132326,-0.940613290441479,,,,,True
gnn_uniform,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,overall,0.98,IT98,80.35966190257739,46,0.0,0.0,0.0,0.0,0.0,46.0,,,,0.0,,,,,,1.0,,0.005283760966758838,0.0,,,,,,True
gnn_uniform,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,0.9615384615384616,0.24855491329479762,0.07692307692307693,False
gnn_uniform,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,flu_season,0.5,IT50,32.35361456388361,26,3.0,0.11538461538461539,2.0,5.0,1.0,18.0,0.6666666666666666,0.7142857142857143,0.2857142857142857,0.21739130434782608,0.25,0.4,0.4492753623188406,0.28440366972477066,0.32360209754104324,0.7692307692307693,2.3333333333333335,0.14577955399585377,0.10207100591715977,-0.4282170797274947,,,,,True
gnn_uniform,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,flu_season,0.9,IT90,56.35007606954225,26,2.0,0.07692307692307693,0.0,0.0,2.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9230769230769231,0.0,0.08136164946154291,0.07100591715976333,-0.14584322991672916,,,,,True
gnn_uniform,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,flu_season,0.98,IT98,80.35966190257739,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0011493718441441781,0.0,,,,,,True
gnn_uniform,post_covid,4,neighborhood,Charlestown,overall,,bands,,35,,,,,,,,,,,,,,,,,,,,,0.6857142857142857,0.8285714285714286,1.1102230246251565e-16,0.22857142857142856,False
gnn_uniform,post_covid,4,neighborhood,Charlestown,overall,0.5,IT50,44.544403832795176,35,4.0,0.11428571428571428,2.0,8.0,2.0,23.0,0.5,0.8,0.2,0.25806451612903225,0.16666666666666666,0.2857142857142857,0.24193548387096775,0.14634146341463414,0.17038855027411942,0.7142857142857143,2.5,0.2248692217871801,0.10122448979591839,-1.221490295881416,,,,,True
gnn_uniform,post_covid,4,neighborhood,Charlestown,overall,0.9,IT90,75.51034339625782,35,3.0,0.08571428571428572,0.0,4.0,3.0,28.0,0.0,1.0,0.0,0.125,0.0,0.0,-0.125,-0.1085972850678733,-0.10998533626601498,0.8,1.3333333333333333,0.15156296513893774,0.0783673469387755,-0.9340065864083202,,,,,True
gnn_uniform,post_covid,4,neighborhood,Charlestown,overall,0.98,IT98,105.83479691598406,35,0.0,0.0,0.0,1.0,0.0,34.0,,1.0,0.0,0.02857142857142857,0.0,0.0,,0.0,,0.9714285714285714,,0.01981903762668992,0.0,,,,,,True
gnn_uniform,post_covid,4,neighborhood,Charlestown,flu_season,,bands,,21,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.8571428571428571,0.03076923076923077,0.047619047619047616,False
gnn_uniform,post_covid,4,neighborhood,Charlestown,flu_season,0.5,IT50,44.544403832795176,21,4.0,0.19047619047619047,2.0,4.0,2.0,13.0,0.5,0.6666666666666666,0.3333333333333333,0.23529411764705882,0.25,0.4,0.2647058823529412,0.2222222222222222,0.23008949665421113,0.7142857142857143,1.5,0.21614120351307586,0.1541950113378685,-0.4017392757245064,,,,,True
