date,site,eff,smooth,site_latest_val,site_latest_lab
2025-11-19,Back Bay,1.9125246752051424,2.465156204529937,NA,NA
2025-11-23,Back Bay,3.0238335120849538,4.797699677488281,NA,NA
2025-11-30,Back Bay,3.3081832730172533,12.981827839354125,NA,NA
2025-12-03,Back Bay,33.16032089037376,16.65418101642255,NA,NA
2025-12-07,Back Bay,18.4770151107368,20.250759332962122,NA,NA
2025-12-10,Back Bay,8.919848127777746,21.34570042611102,NA,NA
2025-12-14,Back Bay,34.344193257936695,20.893411597861945,NA,NA
2025-12-17,Back Bay,13.122941419432166,19.51748544235093,NA,NA
2025-12-21,Back Bay,8.155931927710844,17.103284169906722,NA,NA
2025-12-22,Back Bay,18.50212458471761,16.587188488477015,NA,NA
2025-12-28,Back Bay,38.387949437124135,16.685739817381975,NA,NA
2025-12-29,Back Bay,16.695937489222867,17.532929150187236,NA,NA
2026-01-04,Back Bay,22.83762463164413,27.419396796683404,NA,NA
2026-01-07,Back Bay,8.45991627591819,33.08220256532203,NA,NA
2026-01-11,Back Bay,4.505966108247005,38.11166736372278,NA,NA
2026-01-14,Back Bay,122.42571509702269,38.50775521329135,NA,NA
2026-01-18,Back Bay,5.100773746653709,35.38119701546114,NA,NA
2026-01-26,Back Bay,8.254459652856767,24.984697257545893,NA,NA
2026-01-28,Back Bay,27.555182044135304,23.153159795328687,NA,NA
2026-02-01,Back Bay,10.317168211511303,21.6456691671329,NA,NA
2026-02-04,Back Bay,60.6544742235792,21.5264643078698,NA,NA
2026-02-08,Back Bay,13.857948387437178,21.03305284576499,NA,NA
2026-02-11,Back Bay,9.522685615777952,19.50733208643273,NA,NA
2026-02-15,Back Bay,5.675909850996254,16.442483563675115,NA,NA
2026-02-18,Back Bay,4.03016020679869,14.111136492649965,NA,NA
2026-02-22,Back Bay,12.732970570221548,11.748347451236224,NA,NA
2026-02-25,Back Bay,47.784569028595854,10.428351645523193,NA,NA
2026-03-01,Back Bay,0,8.930620805736094,NA,NA
2026-03-04,Back Bay,2.9201875228113168,7.771840079518852,NA,NA
2026-03-08,Back Bay,1.62188916881387,6.668936348763733,NA,NA
2026-03-11,Back Bay,1.8594732305259187,8.314400785608546,NA,NA
2026-03-15,Back Bay,3.2496616374875456,17.45894981933302,NA,NA
2026-03-18,Back Bay,12.573880864044645,30.73879846897653,NA,NA
2026-03-22,Back Bay,148.87494845527831,49.06913971553859,NA,NA
2026-03-25,Back Bay,11.888501979588716,55.79945777902952,NA,NA
2026-03-29,Back Bay,38.37214386079707,48.505413082978315,NA,NA
2026-04-01,Back Bay,7.0963992926123645,34.97858428464511,NA,NA
2026-04-05,Back Bay,3.0934451546798534,14.796402520934539,NA,NA
2026-04-08,Back Bay,39.52464515180505,3.9104020844683687,NA,NA
2026-04-12,Back Bay,2.9097114498390346,0.6190898386972506,NA,NA
2026-04-15,Back Bay,3.2891533256709073,3.73756215805756,NA,NA
2026-04-20,Back Bay,9.88401663370492,10.176063299816692,NA,NA
2026-04-22,Back Bay,8.948354257263183,10.67561309181256,NA,NA
2026-04-26,Back Bay,0.9127888334048186,8.108737050768202,NA,NA
2026-04-29,Back Bay,0,4.8351274404680105,NA,NA
2026-05-03,Back Bay,0,1.559716671271965,NA,NA
2026-05-06,Back Bay,18.911265731454368,1.4908333859018281,NA,NA
2026-05-10,Back Bay,1.1883154355193253,3.8730012459430814,NA,NA
2026-05-13,Back Bay,0.25437044085527605,6.38808985545264,NA,NA
2026-05-17,Back Bay,7.912598466700331,9.315372090812344,NA,NA
2026-05-20,Back Bay,13.740720173805405,10.794869703909567,NA,NA
2026-05-25,Back Bay,0,11.237466428528263,NA,NA
2026-05-27,Back Bay,25.556075775347228,10.545514080200615,NA,NA
2026-05-31,Back Bay,6.585954988344482,8.011013751860812,NA,NA
2026-06-03,Back Bay,0.42841204079909556,5.587693076510183,NA,NA
2026-06-07,Back Bay,2.306405832278683,2.4492765276057016,NA,NA
2026-06-10,Back Bay,1.659953377217108,0.7111255883335853,NA,NA
2026-06-14,Back Bay,1.3992687050569845,0.07616274437758065,NA,NA
2026-06-17,Back Bay,7.375847345942593,1.4623362675807885,NA,NA
2026-06-21,Back Bay,2.63023891393716,5.775265004204124,NA,NA
2026-06-24,Back Bay,1.7917926447096415,8.887854194101665,NA,NA
2026-06-28,Back Bay,11.771917673134244,9.428536805731174,NA,NA
2026-06-30,Back Bay,3.5266342411960916,7.175674758780055,NA,NA
2026-07-05,Back Bay,4.402055397756602,1,NA,NA
2026-07-08,Back Bay,2.1808937573938936,1,NA,NA
2026-07-12,Back Bay,0,0,NA,NA
2026-07-15,Back Bay,3.686418725660516,10.706104658312023,NA,NA
2026-07-19,Back Bay,0,26.66285740506676,NA,NA
2026-07-22,Back Bay,67.1007399603698,29.26962060968541,NA,NA
2026-07-26,Back Bay,0,13.577908010185745,NA,NA
2026-07-29,Back Bay,0,0,NA,NA
2026-08-02,Back Bay,4.102929535562506,2.4611246247777845,NA,NA
2026-08-05,Back Bay,35.20498583463618,2.4611246247777845,2.4611246247777845,Back Bay: 2
2022-10-02,Charlestown,171.1525455518108,182.88313071745054,NA,NA
2022-10-05,Charlestown,215.97364350402384,170.75816944775292,NA,NA
2022-10-09,Charlestown,53.49731305177849,193.43518103715587,NA,NA
2022-10-12,Charlestown,386.8677796516783,206.28318633481203,NA,NA
2022-10-16,Charlestown,172.13217173606904,184.36072553058492,NA,NA
2022-10-19,Charlestown,36.11890846339512,149.1483690645137,NA,NA
2022-10-23,Charlestown,31.723886763645332,102.08016714273913,NA,NA
2022-10-26,Charlestown,269.4655765863313,80.70344213974224,NA,NA
2022-10-30,Charlestown,32.35244343694691,68.83458277321148,NA,NA
2022-11-02,Charlestown,40.90032924365309,66.29017829212961,NA,NA
2022-11-06,Charlestown,39.26135230357273,62.40112640549405,NA,NA
2022-11-09,Charlestown,45.003408632428815,54.86509404650784,NA,NA
2022-11-13,Charlestown,67.45526569085862,46.59335543137915,NA,NA
2022-11-16,Charlestown,83.11992867899984,50.156017176917715,NA,NA
2022-11-27,Charlestown,121.5836218905218,161.15838507084285,NA,NA
2022-11-30,Charlestown,192.0798959694707,202.93892886243086,NA,NA
2022-12-04,Charlestown,198.23061457383378,254.36853479234742,NA,NA
2022-12-07,Charlestown,416.2980167806956,285.24281420210303,NA,NA
2022-12-11,Charlestown,93.95315313668286,313.26378410378794,NA,NA
2022-12-14,Charlestown,585.7392560794706,323.2474786738019,NA,NA
2022-12-18,Charlestown,338.7880254343212,320.1285890121096,NA,NA
2022-12-21,Charlestown,195.82099761359729,305.01691749973264,NA,NA
2022-12-28,Charlestown,220.75031388222965,243.68833333707545,NA,NA
2023-01-08,Charlestown,85.08382123618229,161.81579085417303,NA,NA
2023-01-11,Charlestown,230.6983868453154,159.89571381429522,NA,NA
2023-01-15,Charlestown,269.34232918288984,168.20753536640893,NA,NA
2023-01-18,Charlestown,184.54719265695545,176.28782548938668,NA,NA
2023-01-22,Charlestown,128.85002453910764,180.27241603910994,NA,NA
2023-01-25,Charlestown,56.559084342691115,174.70604966368853,NA,NA
2023-01-29,Charlestown,235.0848557208951,172.33315570163543,NA,NA
2023-02-01,Charlestown,287.07905590288505,190.15699541812205,NA,NA
2023-02-05,Charlestown,45.483689395290526,248.54235944372732,NA,NA
2023-02-08,Charlestown,447.18006925199074,292.03549389542115,NA,NA
2023-02-12,Charlestown,349.73292409364166,302.01020435475755,NA,NA
2023-02-15,Charlestown,189.1018017898864,249.96637663343944,NA,NA
2023-02-19,Charlestown,97.58534985003027,134.52696197499685,NA,NA
2023-02-22,Charlestown,18.460834479088703,50.60424908301005,NA,NA
2023-02-26,Charlestown,79.97897290703204,1,NA,NA
2023-03-01,Charlestown,8.145700761571698,26.31566249525198,NA,NA
2023-03-05,Charlestown,13.385576813954405,114.96404358795274,NA,NA
2023-03-08,Charlestown,345.5975607372326,170.90881302101724,NA,NA
2023-03-12,Charlestown,174.07133490429575,181.8882741825945,NA,NA
2023-03-15,Charlestown,80.7833738111417,152.44551674366375,NA,NA
2023-03-19,Charlestown,29.472840090920496,90.1189488546649,NA,NA
2023-03-26,Charlestown,17.26496339976838,12.690366514293308,NA,NA
2023-03-29,Charlestown,147.23108647103518,22.847118755225452,NA,NA
2023-04-02,Charlestown,20.016400325482746,54.47570935684455,NA,NA
2023-04-05,Charlestown,22.09924075821254,63.35543723976459,NA,NA
2023-04-09,Charlestown,6.058073358628718,31.147234629357758,NA,NA
2023-04-12,Charlestown,13.660098440560668,1,NA,NA
2023-04-16,Charlestown,6.303911857296539,1,NA,NA
2023-04-19,Charlestown,3.0378366610756826,1,NA,NA
2023-04-23,Charlestown,15.411238189748701,67.15607360811863,NA,NA
2023-04-26,Charlestown,104.32679576597266,116.5073680881556,NA,NA
2023-04-30,Charlestown,269.38379130557723,141.88791126996963,NA,NA
2023-05-03,Charlestown,5.847533410562299,112.04626113702881,NA,NA
2023-05-07,Charlestown,37.351422831829865,39.05540555257269,NA,NA
2023-05-10,Charlestown,5.3365227377835,1,NA,NA
2023-05-14,Charlestown,2.8102308390135247,1,NA,NA
2023-05-17,Charlestown,8.973758685420588,1,NA,NA
2023-05-21,Charlestown,2.1409055133436277,36.80348315453337,NA,NA
2023-05-24,Charlestown,63.86175801837836,59.5901501781211,NA,NA
2023-06-04,Charlestown,69.79080852700952,41.13901608785009,NA,NA
2023-06-07,Charlestown,9.618734666923054,27.880794133333016,NA,NA
2023-06-11,Charlestown,26.658249357427806,20.54264299819757,NA,NA
2023-06-14,Charlestown,34.177330757339085,27.665649317885155,NA,NA
2023-06-18,Charlestown,40.88534512543151,48.11450058005093,NA,NA
2023-06-21,Charlestown,33.512569493758875,64.87133833020195,NA,NA
2023-06-25,Charlestown,11.483093271783892,81.82960809243077,NA,NA
2023-06-28,Charlestown,237.40083138888326,91.39679989961209,NA,NA
2023-07-05,Charlestown,38.940418374820005,112.64070393942986,NA,NA
2023-07-10,Charlestown,218.66370808877855,135.54566175929702,NA,NA
2023-07-12,Charlestown,66.25769455106743,148.01417336191287,NA,NA
2023-07-16,Charlestown,247.67186664785095,172.6363783090212,NA,NA
2023-07-19,Charlestown,59.38147716447217,183.61091928317708,NA,NA
2023-07-26,Charlestown,333.173620032977,170.6217173378123,NA,NA
2023-07-30,Charlestown,101.17584591559925,155.40764260699945,NA,NA
2023-08-02,Charlestown,64.39962915309542,149.4497766548684,NA,NA
2023-08-06,Charlestown,207.01540422500904,158.38438766156378,NA,NA
2023-08-09,Charlestown,157.32666995968617,180.94247567368683,NA,NA
2023-08-13,Charlestown,280.6905701846171,211.4722406886231,NA,NA
2023-08-16,Charlestown,160.9363577547567,215.18307762965736,NA,NA
2023-08-20,Charlestown,167.58887464071086,177.77450496980478,NA,NA
2023-08-23,Charlestown,179.00562247917367,132.34686320945838,NA,NA
2023-08-27,Charlestown,25.437898836156737,77.06972067366526,NA,NA
2023-08-30,Charlestown,53.29173252310381,55.590869768443895,NA,NA
2023-09-06,Charlestown,107.3796056642027,59.60106130020551,NA,NA
2023-09-10,Charlestown,76.68460556511188,75.44425856196983,NA,NA
2023-09-13,Charlestown,87.35900033739992,84.02407814765091,NA,NA
2023-09-17,Charlestown,23.981146041565925,85.45484092803291,NA,NA
2023-09-20,Charlestown,125.53729235722355,85.28153154463833,NA,NA
2023-09-24,Charlestown,50.4294661501391,95.43536409964055,NA,NA
2023-09-28,Charlestown,117.76476817417398,124.83449409059914,NA,NA
2023-10-01,Charlestown,267.9055122090405,149.67553147917056,NA,NA
2023-10-04,Charlestown,106.36943104947184,165.975373838338,NA,NA
2023-10-08,Charlestown,165.00756775860185,157.41363703194844,NA,NA
2023-10-11,Charlestown,53.27315897716068,121.12508369810135,NA,NA
2023-10-15,Charlestown,126.69150618769507,64.90852701936836,NA,NA
2023-10-18,Charlestown,28.724470130600714,47.75158529649274,NA,NA
2023-10-22,Charlestown,141.90355484627798,83.59274724877353,NA,NA
2023-10-25,Charlestown,54.47727329117338,128.45132623939514,NA,NA
2023-10-29,Charlestown,181.09811126841848,161.69023063392078,NA,NA
2023-11-01,Charlestown,90.16982549951089,140.62096246394051,NA,NA
2023-11-05,Charlestown,97.51692620636526,76.49300070789494,NA,NA
2023-11-08,Charlestown,107.45308666668103,32.18013201261948,NA,NA
2023-11-12,Charlestown,40.67226458530639,23.328159042188418,NA,NA
2023-11-15,Charlestown,78.7690242426322,76.81567364803162,NA,NA
2023-11-19,Charlestown,27.415633224481237,197.96440446407743,NA,NA
2023-11-26,Charlestown,589.1533441513382,371.50084497248605,NA,NA
2023-11-29,Charlestown,278.8421055085029,370.8783340625139,NA,NA
2023-12-03,Charlestown,318.95759984569867,315.2731221278927,NA,NA
2023-12-06,Charlestown,215.38703265536623,263.44243737101004,NA,NA
2023-12-10,Charlestown,136.74163281735466,226.23260256538572,NA,NA
2023-12-13,Charlestown,467.196166994144,245.425368837213,NA,NA
2023-12-17,Charlestown,247.654975569018,308.9278634660579,NA,NA
2023-12-20,Charlestown,257.4507740811174,355.44955072605785,NA,NA
2024-01-03,Charlestown,582.5427357226404,326.0851215045952,NA,NA
2024-01-07,Charlestown,95.11487616988548,282.415883599511,NA,NA
2024-01-10,Charlestown,84.07043330307181,252.7318668695487,NA,NA
2024-01-14,Charlestown,365.16012222297144,222.4944024170359,NA,NA
2024-01-17,Charlestown,258.41101094066954,201.52098131415437,NA,NA
2024-01-21,Charlestown,168.4495393481773,165.53057402756863,NA,NA
2024-01-24,Charlestown,52.6077839539823,125.49651002006087,NA,NA
2024-01-28,Charlestown,31.403121935844496,57.30007300473891,NA,NA
2024-01-31,Charlestown,91.1369990937044,24.816072284739338,NA,NA
2024-02-04,Charlestown,60.79867678561446,58.02378706615749,NA,NA
2024-02-07,Charlestown,140.7688380566155,161.27852873653427,NA,NA
2024-02-11,Charlestown,66.43298413456687,326.3040821200544,NA,NA
2024-02-14,Charlestown,899.3621035576035,394.9858473215883,NA,NA
2024-02-19,Charlestown,101.33014947998849,309.26424650157105,NA,NA
2024-02-21,Charlestown,106.58231223708881,231.58355782553542,NA,NA
2024-02-25,Charlestown,38.653324663207535,70.56082670464058,NA,NA
2024-02-28,Charlestown,30.767170209606814,1,NA,NA
2024-03-03,Charlestown,58.99699606984859,0.18521451969321656,NA,NA
2024-03-06,Charlestown,216.058050643505,51.935116666605985,NA,NA
2024-03-10,Charlestown,62.87200494747851,114.75980459478495,NA,NA
2024-03-13,Charlestown,31.604134154041404,119.21019250839082,NA,NA
2024-03-17,Charlestown,14.711676127942601,80.82421940472723,NA,NA
2024-03-20,Charlestown,42.16010994240406,41.959485281216445,NA,NA
2024-03-24,Charlestown,36.86396140727237,10.68093377571533,NA,NA
2024-03-27,Charlestown,77.29689793552902,19.8866438390656,NA,NA
2024-03-31,Charlestown,102.79017410530197,56.31749595999385,NA,NA
2024-04-03,Charlestown,57.173895499740766,78.98859782084749,NA,NA
2024-04-07,Charlestown,7.5492090932960565,80.36835288367233,NA,NA
2024-04-10,Charlestown,37.03127439472999,67.73441970299291,NA,NA
2024-04-15,Charlestown,155.565192045696,49.21930229883445,NA,NA
2024-04-17,Charlestown,46.465926638781426,50.15000448063949,NA,NA
2024-04-21,Charlestown,25.15034358772617,62.23612312238149,NA,NA
2024-04-24,Charlestown,54.377531740602734,70.5263418762307,NA,NA
2024-04-28,Charlestown,25.284600284217756,64.7058514034117,NA,NA
2024-05-01,Charlestown,63.55530016370981,41.43567976637782,NA,NA
2024-05-05,Charlestown,81.20195123095486,10.496343476048553,NA,NA
2024-05-08,Charlestown,28.118698121597497,11.95998308634623,NA,NA
2024-05-12,Charlestown,32.82594725577357,67.73056854734514,NA,NA
2024-05-15,Charlestown,68.26265616412293,131.19026194194777,NA,NA
2024-05-19,Charlestown,124.39135106987625,207.7937122826212,NA,NA
2024-05-22,Charlestown,430.10941759445365,234.1129580918042,NA,NA
2024-05-27,Charlestown,122.52797422537417,192.84765307997006,NA,NA
2024-05-29,Charlestown,146.52691777652788,161.2076292969997,NA,NA
2024-06-02,Charlestown,59.25028395027869,107.14051024913636,NA,NA
2024-06-05,Charlestown,190.77031107283327,94.70686509661617,NA,NA
2024-06-09,Charlestown,88.42331396346437,110.42145973797015,NA,NA
2024-06-12,Charlestown,88.75923544884644,134.6196708775789,NA,NA
2024-06-16,Charlestown,224.21368005369652,168.5955438588598,NA,NA
2024-06-19,Charlestown,198.65248786032268,190.64311044260396,NA,NA
2024-06-23,Charlestown,108.15044888744177,210.0750452368191,NA,NA
2024-06-26,Charlestown,284.9626745440453,213.5033105390643,NA,NA
2024-06-30,Charlestown,216.39460937759924,200.78275212034117,NA,NA
2024-07-07,Charlestown,120.31635712053115,157.32282959636564,NA,NA
2024-07-10,Charlestown,153.14133402305032,142.4861199334688,NA,NA
2024-07-14,Charlestown,110.2635848546772,138.53487921816944,NA,NA
2024-07-17,Charlestown,266.4933861999602,156.47003474549734,NA,NA
2024-07-21,Charlestown,227.55178806268464,222.1349043085492,NA,NA
2024-07-24,Charlestown,171.38085542235595,312.1651536541273,NA,NA
2024-07-28,Charlestown,156.39934475845033,479.8614471386591,NA,NA
2024-08-01,Charlestown,1442.75792868,617.8055107654078,NA,NA
2024-08-05,Charlestown,319.11779552366977,619.6741467503219,NA,NA
2024-08-08,Charlestown,263.17751334297685,487.96375630246695,NA,NA
2024-08-12,Charlestown,164.16223618181823,231.6626835441305,NA,NA
2024-08-15,Charlestown,132.01731887018695,77.48014866931693,NA,NA
2024-08-19,Charlestown,114.1463627724097,21.730118421802445,NA,NA
2024-08-22,Charlestown,152.5635252623142,60.88651725481696,NA,NA
2024-08-26,Charlestown,160.010752552079,146.87623507020245,NA,NA
2024-08-29,Charlestown,108.62960287371989,186.12892933288035,NA,NA
2024-09-03,Charlestown,36.69197868276422,140.4774161252808,NA,NA
2024-09-05,Charlestown,151.99726879957902,101.91261648650726,NA,NA
2024-09-09,Charlestown,37.080896207582065,37.49455527714775,NA,NA
2024-09-12,Charlestown,28.081483466171086,27.088197972014587,NA,NA
2024-09-16,Charlestown,130.78971999190463,53.81607349383183,NA,NA
2024-09-19,Charlestown,102.78709012192573,85.84492372464815,NA,NA
2024-09-23,Charlestown,62.76689940607707,117.43897896135297,NA,NA
2024-09-26,Charlestown,26.686688844596578,118.10112430163994,NA,NA
2024-09-30,Charlestown,240.81052441083523,95.24715233143498,NA,NA
2024-10-03,Charlestown,15.254303153198567,71.15098591393168,NA,NA
2024-10-07,Charlestown,25.63559651905358,42.627222382044415,NA,NA
2024-10-10,Charlestown,29.893766651175984,26.120395329474775,NA,NA
2024-10-15,Charlestown,27.862117752101103,9.982680191123297,NA,NA
2024-10-17,Charlestown,7.078690696171036,7.984825051550166,NA,NA
2024-10-21,Charlestown,3.119810276357508,9.94940337365589,NA,NA
2024-10-24,Charlestown,21.797664094338867,14.465118623972833,NA,NA
2024-10-28,Charlestown,7.809250675598963,21.00130968183257,NA,NA
2024-10-31,Charlestown,6.0762949055290925,24.250892643048765,NA,NA
2024-11-07,Charlestown,56.59664899011889,26.45922318221865,NA,NA
2024-12-02,Charlestown,12.305239038746196,40.33545732773864,NA,NA
2024-12-05,Charlestown,0,49.35856213032336,NA,NA
2024-12-09,Charlestown,132.20772259335837,62.499724408085996,NA,NA
2024-12-12,Charlestown,146.28059313264063,70.98226814234481,NA,NA
2024-12-16,Charlestown,27.449078624685715,77.22561666556489,NA,NA
2024-12-19,Charlestown,60.23770026417338,76.44725199477638,NA,NA
2024-12-23,Charlestown,22.993132142992703,69.82011343905698,NA,NA
2024-12-27,Charlestown,17.681808671692853,60.215806066552204,NA,NA
2024-12-30,Charlestown,106.3940748093034,53.394822013868,NA,NA
2025-01-02,Charlestown,83.18923756625655,49.1484737526135,NA,NA
2025-01-06,Charlestown,117.52780330333202,51.218793726255015,NA,NA
2025-01-09,Charlestown,54.95218340260238,60.773029952381385,NA,NA
2025-01-16,Charlestown,57.38875382866521,104.7750909719653,NA,NA
2025-01-21,Charlestown,17.611317424381316,147.02815475752755,NA,NA
2025-01-23,Charlestown,36.43591924451744,164.7594475502079,NA,NA
2025-01-30,Charlestown,746.5663913307453,214.82428884604954,NA,NA
2025-02-03,Charlestown,61.5984375837165,217.06014574280152,NA,NA
2025-02-07,Charlestown,86.78686157383112,184.62730622421861,NA,NA
2025-02-10,Charlestown,11.805148516161653,133.79302956777713,NA,NA
2025-02-13,Charlestown,79.44213662438518,73.43379453712888,NA,NA
2025-02-18,Charlestown,13.861453125966003,1,NA,NA
2025-02-20,Charlestown,69.21107363325333,1,NA,NA
2025-02-24,Charlestown,24.967294876235204,27.554010741316784,NA,NA
2025-02-27,Charlestown,52.726462189912574,73.0143615140785,NA,NA
2025-03-03,Charlestown,182.2096295921608,108.1856739681381,NA,NA
2025-03-06,Charlestown,20.27645552441606,90.92025460514438,NA,NA
2025-03-10,Charlestown,1.981231927183675,41.93473654622814,NA,NA
2025-03-13,Charlestown,47.79356172594014,22.265398433447352,NA,NA
2025-03-17,Charlestown,48.60283182618625,53.12282298722441,NA,NA
2025-03-20,Charlestown,18.011659435659258,100.51111791160534,NA,NA
2025-03-24,Charlestown,456.12258740973886,156.86502177623757,NA,NA
2025-03-27,Charlestown,31.75409496727602,167.3093157988382,NA,NA
2025-03-31,Charlestown,16.659732372220432,117.40612747853389,NA,NA
2025-04-03,Charlestown,18.161100066319964,56.18191356477092,NA,NA
2025-04-07,Charlestown,11.732560000000001,1,NA,NA
2025-04-10,Charlestown,51.032258871297095,1,NA,NA
2025-04-14,Charlestown,7.098363464319937,1,NA,NA
2025-04-17,Charlestown,14.226693195107684,24.913991004990777,NA,NA
2025-04-22,Charlestown,36.58225197129125,61.81634437286989,NA,NA
2025-04-24,Charlestown,42.08822427664914,63.02244560872671,NA,NA
2025-04-28,Charlestown,80.73859485989024,48.203033004828036,NA,NA
2025-05-01,Charlestown,4.625621903657144,35.35666627959736,NA,NA
2025-05-05,Charlestown,82.41905353508396,31.190622060716898,NA,NA
2025-05-08,Charlestown,8.47681849371918,34.09567553395282,NA,NA
2025-05-12,Charlestown,7.867171919765216,36.585415829432975,NA,NA
2025-05-15,Charlestown,67.07988314092219,32.490504825927864,NA,NA
2025-05-19,Charlestown,4.1978498804788815,23.216895700611126,NA,NA
2025-05-22,Charlestown,32.45402028575569,18.646180316306513,NA,NA
2025-05-27,Charlestown,12.175271695604641,27.55829509461905,NA,NA
2025-05-29,Charlestown,71.956038752722307,39.5285697920028,NA,NA
2025-06-02,Charlestown,35.04919769343834,64.93650750312891,NA,NA
2025-06-05,Charlestown,57.815400469844235,69.28736876334803,NA,NA
2025-06-09,Charlestown,17.963794220105985,41.008982177574445,NA,NA
2025-06-12,Charlestown,70.44498231023601,9.596478795042417,NA,NA
2025-06-16,Charlestown,0,0,NA,NA
2025-06-20,Charlestown,12.783859440030556,0.09179965945571293,NA,NA
2025-06-23,Charlestown,13.570194430968838,32.02352960412113,NA,NA
2025-06-26,Charlestown,0,69.45878709904103,NA,NA
2025-06-30,Charlestown,41.14674160574453,110.2131898479735,NA,NA
2025-07-06,Charlestown,381.8227578525888,123.68803085707313,NA,NA
2025-07-09,Charlestown,36.579863119059254,117.16716371912085,NA,NA
2025-07-13,Charlestown,55.03150934560276,107.63865428760248,NA,NA
2025-07-16,Charlestown,18.334811828617283,105.73351712632346,NA,NA
2025-07-20,Charlestown,233.42241741322064,106.79187076910252,NA,NA
2025-07-23,Charlestown,42.28361641057297,105.41269786172201,NA,NA
2025-07-27,Charlestown,6.306698602355305,93.53118368444754,NA,NA
2025-07-30,Charlestown,225.91001988552904,74.1105048960223,NA,NA
2025-08-03,Charlestown,3.7664817731567544,44.17667489735083,NA,NA
2025-08-06,Charlestown,6.642075818478529,28.55790228887788,NA,NA
2025-08-10,Charlestown,49.13169470194359,26.45351869860458,NA,NA
2025-08-13,Charlestown,18.531946164882104,34.90508364185329,NA,NA
2025-08-17,Charlestown,39.15604651523335,50.66291927320992,NA,NA
2025-08-20,Charlestown,11.666590779231178,60.38474133383748,NA,NA
2025-08-24,Charlestown,173.873925569992,67.03519879202624,NA,NA
2025-08-27,Charlestown,51.369964089102645,65.85131302711102,NA,NA
2025-09-01,Charlestown,9.700806183843873,48.836210602838904,NA,NA
2025-09-03,Charlestown,35.558421064315105,36.31875121980731,NA,NA
2025-09-07,Charlestown,6.6713017761008935,11.09047302479046,NA,NA
2025-09-11,Charlestown,10.20774719777427,3.8842186143072923,NA,NA
2025-09-14,Charlestown,19.321233304476653,20.22076046567983,NA,NA
2025-09-17,Charlestown,77.80236674899145,48.59888347675984,NA,NA
2025-09-20,Charlestown,15.377624719845281,78.58389088783849,NA,NA
2025-09-24,Charlestown,215.19905395048778,103.02822037470835,NA,NA
2025-09-28,Charlestown,7.449502773690026,94.21236642967935,NA,NA
2025-10-05,Charlestown,12.125775345441786,36.4656735712095,NA,NA
2025-10-08,Charlestown,65.25085514240166,15.214966972984598,NA,NA
2025-10-12,Charlestown,7.56456400829939,4.374021681116831,NA,NA
2025-10-15,Charlestown,8.60087663698061,6.704188432965419,NA,NA
2025-10-19,Charlestown,1.7136270956694168,17.121054061752147,NA,NA
2025-10-22,Charlestown,3.638536002710196,26.240245662591136,NA,NA
2025-10-26,Charlestown,3.7662373739312733,36.66517245818128,NA,NA
2025-10-29,Charlestown,159.20185493285302,41.37878532784657,NA,NA
2025-11-02,Charlestown,0.9711303661863725,40.876767124472785,NA,NA
2025-11-05,Charlestown,7.100700452774074,34.290548817495115,NA,NA
2025-11-09,Charlestown,5.697525779243744,20.773031442540134,NA,NA
2025-11-12,Charlestown,5.921153026303826,10.60622478021027,NA,NA
2025-11-16,Charlestown,18.209465797171312,1.1794171206826387,NA,NA
2025-11-19,Charlestown,11.487416214590612,1,NA,NA
2025-11-23,Charlestown,4.691448627273958,1,NA,NA
2025-11-30,Charlestown,15.057934852160718,16.4855402194703,NA,NA
2025-12-07,Charlestown,16.66723221731262,48.92393938087707,NA,NA
2025-12-10,Charlestown,48.94226760734489,58.95036210979166,NA,NA
2025-12-14,Charlestown,131.32060679766693,60.45580218753371,NA,NA
2025-12-17,Charlestown,10.466512695430334,50.028690658222715,NA,NA
2025-12-21,Charlestown,31.90369751455076,30.1306351609942,NA,NA
2025-12-22,Charlestown,19.072280091128135,25.84935607031234,NA,NA
2025-12-28,Charlestown,29.576489866114606,14.186315253925047,NA,NA
2025-12-29,Charlestown,1.2434025626648795,13.950261768497782,NA,NA
2026-01-04,Charlestown,27.743724328092384,16.0921842038703,NA,NA
2026-01-07,Charlestown,13.711772756734845,16.1430991670438,NA,NA
2026-01-11,Charlestown,6.602310328471265,12.071459309707057,NA,NA
2026-01-14,Charlestown,0.7045209064710521,7.278763988795331,NA,NA
2026-01-18,Charlestown,1.9343073851736272,1.4250737380966605,NA,NA
2026-01-21,Charlestown,2.289132728054279,1,NA,NA
2026-01-28,Charlestown,2.3556447478742366,1,NA,NA
2026-02-01,Charlestown,6.432632869823945,2.6261806808612436,NA,NA
2026-02-08,Charlestown,7.4338996457929305,8.357873116748392,NA,NA
2026-02-11,Charlestown,7.554879896265478,10.104306771637805,NA,NA
2026-02-15,Charlestown,3.8947042190868717,10.961753972808683,NA,NA
2026-02-18,Charlestown,5.100174698854624,10.113763686881928,NA,NA
2026-02-22,Charlestown,23.48260906928984,6.972672275671823,NA,NA
2026-02-25,Charlestown,3.855178775740852,4.283460700377758,NA,NA
2026-03-01,Charlestown,0.6219153958552489,2.313868047753243,NA,NA
2026-03-04,Charlestown,4.708596201636169,3.1800260594089336,NA,NA
2026-03-08,Charlestown,0.7057738114394165,7.04754177583473,NA,NA
2026-03-11,Charlestown,6.057608292735653,11.2597089259436,NA,NA
2026-03-15,Charlestown,22.855044085198614,17.56431460425914,NA,NA
