model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,2,LANÚS,2024-25,0.5,IT50,132.6029855198303,13,,,,,,2024-11-03,2024-12-01,4.0,51.81380848835923,55.510996280426866,3.6971877920676377,arima
arima,post_covid,2,LANÚS,2024-25,0.9,IT90,190.48996986250967,13,,,,,,2024-11-03,2024-12-01,4.0,51.81380848835923,55.510996280426866,3.6971877920676377,arima
arima,post_covid,2,LANÚS,2024-25,0.98,IT98,240.1624128185746,13,,,,,,2024-11-03,2024-12-01,4.0,51.81380848835923,55.510996280426866,3.6971877920676377,arima
arima,post_covid,2,LANÚS,2025-26,0.5,IT50,132.6029855198303,40,2025-05-25,2025-06-08,2.0,-2.0,2025-06-08,2025-06-01,2025-06-15,2.0,171.48419462046925,184.71495402885853,13.230759408389275,arima
arima,post_covid,2,LANÚS,2025-26,0.9,IT90,190.48996986250967,40,,,,,,2025-06-01,2025-06-15,2.0,171.48419462046925,184.71495402885853,13.230759408389275,arima
arima,post_covid,2,LANÚS,2025-26,0.98,IT98,240.1624128185746,40,,,,,,2025-06-01,2025-06-15,2.0,171.48419462046925,184.71495402885853,13.230759408389275,arima
arima,post_covid,2,LOMAS DE ZAMORA,2024-25,0.5,IT50,8.281330480989212,10,,,,,,2024-11-10,2024-11-24,2.0,1.448267871625536,1.448267871625536,0.0,arima
arima,post_covid,2,LOMAS DE ZAMORA,2024-25,0.9,IT90,13.281987582112178,10,,,,,,2024-11-10,2024-11-24,2.0,1.448267871625536,1.448267871625536,0.0,arima
arima,post_covid,2,LOMAS DE ZAMORA,2024-25,0.98,IT98,17.968039817353144,10,,,,,,2024-11-10,2024-11-24,2.0,1.448267871625536,1.448267871625536,0.0,arima
arima,post_covid,2,LOMAS DE ZAMORA,2025-26,0.5,IT50,8.281330480989212,31,,,,,,2025-06-15,2025-06-29,2.0,1.5930946587880896,1.5930946587880896,0.0,arima
arima,post_covid,2,LOMAS DE ZAMORA,2025-26,0.9,IT90,13.281987582112178,31,,,,,,2025-06-15,2025-06-29,2.0,1.5930946587880896,1.5930946587880896,0.0,arima
arima,post_covid,2,LOMAS DE ZAMORA,2025-26,0.98,IT98,17.968039817353144,31,,,,,,2025-06-15,2025-06-29,2.0,1.5930946587880896,1.5930946587880896,0.0,arima
arima,post_covid,2,MALVINAS ARGENTINAS,2024-25,0.5,IT50,19.75908456675979,13,,,,,,2024-11-17,2024-11-03,-2.0,9.125284452226284,8.289573881190325,-0.8357105710359587,arima
arima,post_covid,2,MALVINAS ARGENTINAS,2024-25,0.9,IT90,75.76432319476002,13,,,,,,2024-11-17,2024-11-03,-2.0,9.125284452226284,8.289573881190325,-0.8357105710359587,arima
